,Mob dist,Thresh,Anomaly
2004-02-12 19:22:39,2.433083248495986,3.8120454918056756,False
2004-02-12 19:32:39,0.9600509014773747,3.8120454918056756,False
2004-02-12 19:42:39,1.3664106111390846,3.8120454918056756,False
2004-02-12 19:52:39,0.431901179376094,3.8120454918056756,False
2004-02-12 20:02:39,1.6681096047720907,3.8120454918056756,False
2004-02-12 20:12:39,2.24434579811641,3.8120454918056756,False
2004-02-12 20:22:39,2.2009456514469834,3.8120454918056756,False
2004-02-12 20:32:39,1.1743742706891667,3.8120454918056756,False
2004-02-12 20:42:39,1.7322839941728985,3.8120454918056756,False
2004-02-12 20:52:39,2.0574204459631003,3.8120454918056756,False
2004-02-12 21:02:39,0.9077194476396946,3.8120454918056756,False
2004-02-12 21:12:39,0.5795473982128552,3.8120454918056756,False
2004-02-12 21:22:39,0.8081856307401637,3.8120454918056756,False
2004-02-12 21:32:39,1.1158300084927928,3.8120454918056756,False
2004-02-12 21:42:39,0.7870648221883814,3.8120454918056756,False
2004-02-12 21:52:39,1.5821423619441022,3.8120454918056756,False
2004-02-12 22:02:39,0.5232440439228325,3.8120454918056756,False
2004-02-12 22:12:39,1.0093038414709061,3.8120454918056756,False
2004-02-12 22:22:39,0.8078670114441985,3.8120454918056756,False
2004-02-12 22:32:39,1.5686468788076036,3.8120454918056756,False
2004-02-12 22:42:39,1.6567717454320727,3.8120454918056756,False
2004-02-12 22:52:39,1.8587297122801396,3.8120454918056756,False
2004-02-12 23:02:39,1.2296383216203468,3.8120454918056756,False
2004-02-12 23:12:39,0.35641792808155015,3.8120454918056756,False
2004-02-12 23:22:39,0.8049033352040019,3.8120454918056756,False
2004-02-12 23:32:39,1.6501900055433065,3.8120454918056756,False
2004-02-12 23:42:39,1.1100369683288978,3.8120454918056756,False
2004-02-12 23:52:39,1.7976963476466843,3.8120454918056756,False
2004-02-13 00:02:39,1.3189178376683603,3.8120454918056756,False
2004-02-13 00:12:39,0.056946908348558936,3.8120454918056756,False
2004-02-13 00:22:39,1.4953580879097834,3.8120454918056756,False
2004-02-13 00:32:39,0.36230517391110967,3.8120454918056756,False
2004-02-13 00:42:39,1.2222490046039987,3.8120454918056756,False
2004-02-13 00:52:39,1.0201140995228357,3.8120454918056756,False
2004-02-13 01:02:39,1.8808733127191515,3.8120454918056756,False
2004-02-13 01:12:39,1.3247307127790457,3.8120454918056756,False
2004-02-13 01:22:39,1.3261661446608413,3.8120454918056756,False
2004-02-13 01:32:39,1.1117190433618607,3.8120454918056756,False
2004-02-13 01:42:39,0.1937656205288273,3.8120454918056756,False
2004-02-13 01:52:39,1.6504398516549188,3.8120454918056756,False
2004-02-13 02:02:39,1.2932745776923724,3.8120454918056756,False
2004-02-13 02:12:39,1.0164062448835163,3.8120454918056756,False
2004-02-13 02:22:39,0.36612577166360266,3.8120454918056756,False
2004-02-13 02:32:39,0.9402193981112797,3.8120454918056756,False
2004-02-13 02:42:39,1.0427900702399118,3.8120454918056756,False
2004-02-13 02:52:39,1.9388833027850876,3.8120454918056756,False
2004-02-13 03:02:39,0.969568328149016,3.8120454918056756,False
2004-02-13 03:12:39,0.18626583371269378,3.8120454918056756,False
2004-02-13 03:22:39,0.9625044816791675,3.8120454918056756,False
2004-02-13 03:32:39,0.2926494575701351,3.8120454918056756,False
2004-02-13 03:42:39,1.034456338007448,3.8120454918056756,False
2004-02-13 03:52:39,0.8782411724293103,3.8120454918056756,False
2004-02-13 04:02:39,1.2910511957745927,3.8120454918056756,False
2004-02-13 04:12:39,0.6510828178047426,3.8120454918056756,False
2004-02-13 04:22:39,0.9711208532783392,3.8120454918056756,False
2004-02-13 04:32:39,0.9733920847001594,3.8120454918056756,False
2004-02-13 04:42:39,1.5769094296369703,3.8120454918056756,False
2004-02-13 04:52:39,0.6031721289126831,3.8120454918056756,False
2004-02-13 05:02:39,1.355953334226878,3.8120454918056756,False
2004-02-13 05:12:39,1.8087634945897753,3.8120454918056756,False
2004-02-13 05:22:39,0.7543722839838682,3.8120454918056756,False
2004-02-13 05:32:39,0.8571787106898938,3.8120454918056756,False
2004-02-13 05:42:39,1.0154629533773902,3.8120454918056756,False
2004-02-13 05:52:39,1.2488490923215252,3.8120454918056756,False
2004-02-13 06:02:39,0.8156462320019474,3.8120454918056756,False
2004-02-13 06:12:39,1.7351553757812646,3.8120454918056756,False
2004-02-13 06:22:39,0.1861318236954961,3.8120454918056756,False
2004-02-13 06:32:39,1.18070904852219,3.8120454918056756,False
2004-02-13 06:42:39,1.8438263975812093,3.8120454918056756,False
2004-02-13 06:52:39,0.6839524714839056,3.8120454918056756,False
2004-02-13 07:02:39,0.9775993983581669,3.8120454918056756,False
2004-02-13 07:12:39,1.5723326477510937,3.8120454918056756,False
2004-02-13 07:22:39,0.17619154650931237,3.8120454918056756,False
2004-02-13 07:32:39,1.8141554559728816,3.8120454918056756,False
2004-02-13 07:42:39,0.8447874509315667,3.8120454918056756,False
2004-02-13 07:52:39,0.7518659663264449,3.8120454918056756,False
2004-02-13 08:02:39,1.6974708350272756,3.8120454918056756,False
2004-02-13 08:12:39,0.6626441654724662,3.8120454918056756,False
2004-02-13 08:22:39,0.7147780444759413,3.8120454918056756,False
2004-02-13 08:32:39,1.1639219843642925,3.8120454918056756,False
2004-02-13 08:42:39,1.7560271265879186,3.8120454918056756,False
2004-02-13 08:52:39,0.37088867715965645,3.8120454918056756,False
2004-02-13 09:02:39,1.4264873025045155,3.8120454918056756,False
2004-02-13 09:12:39,1.0524640567655763,3.8120454918056756,False
2004-02-13 09:22:39,0.317568368237457,3.8120454918056756,False
2004-02-13 09:32:39,1.3928913113343195,3.8120454918056756,False
2004-02-13 09:42:39,2.2984272776255277,3.8120454918056756,False
2004-02-13 09:52:39,1.036584199071637,3.8120454918056756,False
2004-02-13 10:02:39,0.13204025754632281,3.8120454918056756,False
2004-02-13 10:12:39,0.22781240703786246,3.8120454918056756,False
2004-02-13 10:22:39,0.6910632582344224,3.8120454918056756,False
2004-02-13 10:32:39,0.7162004063999017,3.8120454918056756,False
2004-02-13 10:42:39,1.3001449581755373,3.8120454918056756,False
2004-02-13 10:52:39,0.7321812257724272,3.8120454918056756,False
2004-02-13 11:02:39,2.311870493554428,3.8120454918056756,False
2004-02-13 11:12:39,1.4088552507009355,3.8120454918056756,False
2004-02-13 11:22:39,0.9090657197573799,3.8120454918056756,False
2004-02-13 11:32:39,1.7236415517692232,3.8120454918056756,False
2004-02-13 11:42:39,0.9046957735847859,3.8120454918056756,False
2004-02-13 11:52:39,0.24841844367022872,3.8120454918056756,False
2004-02-13 12:02:39,1.178006896029281,3.8120454918056756,False
2004-02-13 12:12:39,0.7572270488300012,3.8120454918056756,False
2004-02-13 12:22:39,1.0220562845046572,3.8120454918056756,False
2004-02-13 12:32:39,1.3391934769942233,3.8120454918056756,False
2004-02-13 12:42:39,0.6799004699604312,3.8120454918056756,False
2004-02-13 12:52:39,1.4289006186318653,3.8120454918056756,False
2004-02-13 13:02:39,0.3743129324407805,3.8120454918056756,False
2004-02-13 13:12:39,1.5427559406176092,3.8120454918056756,False
2004-02-13 13:22:39,0.9270571083523083,3.8120454918056756,False
2004-02-13 13:32:39,1.6892956105838401,3.8120454918056756,False
2004-02-13 13:42:39,0.6755534232245838,3.8120454918056756,False
2004-02-13 13:52:39,1.7314544282546223,3.8120454918056756,False
2004-02-13 14:02:39,1.7082572608834068,3.8120454918056756,False
2004-02-13 14:12:39,0.20822476850907906,3.8120454918056756,False
2004-02-13 14:22:39,0.2728786933160553,3.8120454918056756,False
2004-02-13 14:32:39,0.8096007989533136,3.8120454918056756,False
2004-02-13 14:42:39,2.0670104658287785,3.8120454918056756,False
2004-02-13 14:52:39,1.7298363769410297,3.8120454918056756,False
2004-02-13 15:02:39,0.4090505288835425,3.8120454918056756,False
2004-02-13 15:12:39,1.5256915230544799,3.8120454918056756,False
2004-02-13 15:22:39,1.9355875517361028,3.8120454918056756,False
2004-02-13 15:32:39,1.5809381775280054,3.8120454918056756,False
2004-02-13 15:42:39,1.1801624022944257,3.8120454918056756,False
2004-02-13 15:52:39,0.482667049867584,3.8120454918056756,False
2004-02-13 16:02:39,1.4646820300739467,3.8120454918056756,False
2004-02-13 16:12:39,2.010907091482877,3.8120454918056756,False
2004-02-13 16:22:39,1.7980630028400109,3.8120454918056756,False
2004-02-13 16:32:39,1.4075766746969538,3.8120454918056756,False
2004-02-13 16:42:39,0.4740306500734327,3.8120454918056756,False
2004-02-13 16:52:39,2.275886001364548,3.8120454918056756,False
2004-02-13 17:02:39,0.3476418945564221,3.8120454918056756,False
2004-02-13 17:12:39,1.166542160051094,3.8120454918056756,False
2004-02-13 17:22:39,0.5384476407200472,3.8120454918056756,False
2004-02-13 17:32:39,0.3577477093592513,3.8120454918056756,False
2004-02-13 17:42:39,3.183450295538317,3.8120454918056756,False
2004-02-13 17:52:39,2.1349560688919844,3.8120454918056756,False
2004-02-13 18:02:39,1.3980929063954586,3.8120454918056756,False
2004-02-13 18:12:39,2.270707833058375,3.8120454918056756,False
2004-02-13 18:22:39,1.1701784629921463,3.8120454918056756,False
2004-02-13 18:32:39,1.7046578653785558,3.8120454918056756,False
2004-02-13 18:42:39,1.6369716481970091,3.8120454918056756,False
2004-02-13 18:52:39,1.004796986122238,3.8120454918056756,False
2004-02-13 19:02:39,1.2361230247436148,3.8120454918056756,False
2004-02-13 19:12:39,1.6152477225689195,3.8120454918056756,False
2004-02-13 19:22:39,2.8328467342925627,3.8120454918056756,False
2004-02-13 19:32:39,0.7687920525926587,3.8120454918056756,False
2004-02-13 19:42:39,1.3255039625123393,3.8120454918056756,False
2004-02-13 19:52:39,0.7445019936668216,3.8120454918056756,False
2004-02-13 20:02:39,1.1302940173434983,3.8120454918056756,False
2004-02-13 20:12:39,1.2015475255429244,3.8120454918056756,False
2004-02-13 20:22:39,0.9417844809288495,3.8120454918056756,False
2004-02-13 20:32:39,1.5881824829898104,3.8120454918056756,False
2004-02-13 20:42:39,1.7013404270978052,3.8120454918056756,False
2004-02-13 20:52:39,1.551012941795082,3.8120454918056756,False
2004-02-13 21:02:39,1.584872320508697,3.8120454918056756,False
2004-02-13 21:12:39,2.392897802939485,3.8120454918056756,False
2004-02-13 21:22:39,2.132705188905414,3.8120454918056756,False
2004-02-13 21:32:39,2.1103584690770854,3.8120454918056756,False
2004-02-13 21:42:39,1.6759902743988484,3.8120454918056756,False
2004-02-13 21:52:39,0.16357359563254914,3.8120454918056756,False
2004-02-13 22:02:39,1.9985058530196536,3.8120454918056756,False
2004-02-13 22:12:39,1.5247627085827993,3.8120454918056756,False
2004-02-13 22:22:39,1.5821899205465346,3.8120454918056756,False
2004-02-13 22:32:39,2.2271712310808853,3.8120454918056756,False
2004-02-13 22:42:39,0.1475014034303911,3.8120454918056756,False
2004-02-13 22:52:39,1.09071359202196,3.8120454918056756,False
2004-02-13 23:02:39,1.1117900912433964,3.8120454918056756,False
2004-02-13 23:12:39,1.1533387531122137,3.8120454918056756,False
2004-02-13 23:22:39,0.9966052411532889,3.8120454918056756,False
2004-02-13 23:32:39,1.6020255091398592,3.8120454918056756,False
2004-02-13 23:42:39,1.1290634101883152,3.8120454918056756,False
2004-02-13 23:52:39,1.0326759949085211,3.8120454918056756,False
2004-02-13 23:52:39,1.032675994908521,3.8120454918056756,False
2004-02-14 00:02:39,1.1481629321334443,3.8120454918056756,False
2004-02-14 00:12:39,1.5099979067321305,3.8120454918056756,False
2004-02-14 00:22:39,1.849724638463419,3.8120454918056756,False
2004-02-14 00:32:39,0.7010751864828421,3.8120454918056756,False
2004-02-14 00:42:39,0.9903496793504566,3.8120454918056756,False
2004-02-14 00:52:39,2.5173242295193465,3.8120454918056756,False
2004-02-14 01:02:39,2.1335380280790464,3.8120454918056756,False
2004-02-14 01:12:39,2.3822701620216673,3.8120454918056756,False
2004-02-14 01:22:39,2.6373673644879423,3.8120454918056756,False
2004-02-14 01:32:39,1.5195424884019095,3.8120454918056756,False
2004-02-14 01:42:39,1.2556800949523044,3.8120454918056756,False
2004-02-14 01:52:39,0.43589436025716366,3.8120454918056756,False
2004-02-14 02:02:39,0.8022890706320019,3.8120454918056756,False
2004-02-14 02:12:39,1.7916246994787914,3.8120454918056756,False
2004-02-14 02:22:39,1.1028136573486957,3.8120454918056756,False
2004-02-14 02:32:39,0.8717461793806403,3.8120454918056756,False
2004-02-14 02:42:39,1.4611989414478999,3.8120454918056756,False
2004-02-14 02:52:39,1.7070263769896143,3.8120454918056756,False
2004-02-14 03:02:39,2.469911193515431,3.8120454918056756,False
2004-02-14 03:12:39,1.3466431441285276,3.8120454918056756,False
2004-02-14 03:22:39,0.6203886660419431,3.8120454918056756,False
2004-02-14 03:32:39,0.92628963275608,3.8120454918056756,False
2004-02-14 03:42:39,2.3179269566134653,3.8120454918056756,False
2004-02-14 03:52:39,0.7467221124671399,3.8120454918056756,False
2004-02-14 04:02:39,1.7387358625132676,3.8120454918056756,False
2004-02-14 04:12:39,2.0832688456511046,3.8120454918056756,False
2004-02-14 04:22:39,2.0805871949807386,3.8120454918056756,False
2004-02-14 04:32:39,0.13984054586743488,3.8120454918056756,False
2004-02-14 04:42:39,1.0547066268804932,3.8120454918056756,False
2004-02-14 04:52:39,1.1706844318565894,3.8120454918056756,False
2004-02-14 05:02:39,1.4277335040218735,3.8120454918056756,False
2004-02-14 05:12:39,1.3327339669257432,3.8120454918056756,False
2004-02-14 05:22:39,2.085312833126754,3.8120454918056756,False
2004-02-14 05:32:39,2.2644902788141277,3.8120454918056756,False
2004-02-14 05:42:39,0.2712228484114428,3.8120454918056756,False
2004-02-14 05:52:39,1.3406574126076096,3.8120454918056756,False
2004-02-14 06:02:39,1.0381585988304103,3.8120454918056756,False
2004-02-14 06:12:39,1.0462328584825467,3.8120454918056756,False
2004-02-14 06:22:39,2.1471463825455492,3.8120454918056756,False
2004-02-14 06:32:39,1.436948202620929,3.8120454918056756,False
2004-02-14 06:42:39,0.18207887390217606,3.8120454918056756,False
2004-02-14 06:52:39,0.9873209522579899,3.8120454918056756,False
2004-02-14 07:02:39,1.5579203547912954,3.8120454918056756,False
2004-02-14 07:12:39,0.39597859290986925,3.8120454918056756,False
2004-02-14 07:22:39,1.141960340706644,3.8120454918056756,False
2004-02-14 07:32:39,2.0796436394586832,3.8120454918056756,False
2004-02-14 07:42:39,1.3908464073892315,3.8120454918056756,False
2004-02-14 07:52:39,2.50463869420588,3.8120454918056756,False
2004-02-14 08:02:39,1.4535614920493478,3.8120454918056756,False
2004-02-14 08:12:39,0.18941903364905074,3.8120454918056756,False
2004-02-14 08:22:39,1.57488224336873,3.8120454918056756,False
2004-02-14 08:32:39,0.5432971087317816,3.8120454918056756,False
2004-02-14 08:42:39,1.825332473595997,3.8120454918056756,False
2004-02-14 08:52:39,1.1748518356685747,3.8120454918056756,False
2004-02-14 09:02:39,2.52342684388656,3.8120454918056756,False
2004-02-14 09:12:39,1.1544487408970627,3.8120454918056756,False
2004-02-14 09:22:39,1.1543433693460399,3.8120454918056756,False
2004-02-14 09:32:39,2.0697829718524874,3.8120454918056756,False
2004-02-14 09:42:39,1.085034114075856,3.8120454918056756,False
2004-02-14 09:52:39,1.4422180657815915,3.8120454918056756,False
2004-02-14 10:02:39,2.3171635957346353,3.8120454918056756,False
2004-02-14 10:12:39,0.7371099588138921,3.8120454918056756,False
2004-02-14 10:22:39,2.080802917032218,3.8120454918056756,False
2004-02-14 10:32:39,0.962097822622229,3.8120454918056756,False
2004-02-14 10:42:39,2.129311001734903,3.8120454918056756,False
2004-02-14 10:52:39,1.952272001116877,3.8120454918056756,False
2004-02-14 11:02:39,1.1557389928505488,3.8120454918056756,False
2004-02-14 11:12:39,1.609884903207084,3.8120454918056756,False
2004-02-14 11:22:39,1.466187891964592,3.8120454918056756,False
2004-02-14 11:32:39,1.7722797743655179,3.8120454918056756,False
2004-02-14 11:42:39,1.7216183956721547,3.8120454918056756,False
2004-02-14 11:52:39,1.295531273164205,3.8120454918056756,False
2004-02-14 12:02:39,0.9914533294524351,3.8120454918056756,False
2004-02-14 12:12:39,1.948080932018782,3.8120454918056756,False
2004-02-14 12:22:39,0.5586605337115288,3.8120454918056756,False
2004-02-14 12:32:39,1.0496330103313274,3.8120454918056756,False
2004-02-14 12:42:39,1.4029998283218912,3.8120454918056756,False
2004-02-14 12:52:39,1.9496839742424412,3.8120454918056756,False
2004-02-14 13:02:39,1.640889996889668,3.8120454918056756,False
2004-02-14 13:12:39,0.8155860848932813,3.8120454918056756,False
2004-02-14 13:22:39,2.3396130884560824,3.8120454918056756,False
2004-02-14 13:32:39,1.7070209930609859,3.8120454918056756,False
2004-02-14 13:42:39,1.2685048360837818,3.8120454918056756,False
2004-02-14 13:52:39,2.1113551199290406,3.8120454918056756,False
2004-02-14 14:02:39,3.078937938953164,3.8120454918056756,False
2004-02-14 14:12:39,0.666308774028014,3.8120454918056756,False
2004-02-14 14:22:39,1.0042056550714222,3.8120454918056756,False
2004-02-14 14:32:39,2.0021864382250603,3.8120454918056756,False
2004-02-14 14:42:39,2.858400076506953,3.8120454918056756,False
2004-02-14 14:52:39,1.1650389412444526,3.8120454918056756,False
2004-02-14 15:02:39,1.9048748373132445,3.8120454918056756,False
2004-02-14 15:12:39,0.9304970692458476,3.8120454918056756,False
2004-02-14 15:22:39,1.7148671406362666,3.8120454918056756,False
2004-02-14 15:32:39,1.310608002696525,3.8120454918056756,False
2004-02-14 15:42:39,2.1388416087838196,3.8120454918056756,False
2004-02-14 15:52:39,0.7233284881682547,3.8120454918056756,False
2004-02-14 16:02:39,0.8618934210581335,3.8120454918056756,False
2004-02-14 16:12:39,2.320323985184986,3.8120454918056756,False
2004-02-14 16:22:39,1.2706552854539332,3.8120454918056756,False
2004-02-14 16:32:39,0.832731166585792,3.8120454918056756,False
2004-02-14 16:42:39,1.4315803405379917,3.8120454918056756,False
2004-02-14 16:52:39,1.1522608718806844,3.8120454918056756,False
2004-02-14 17:02:39,1.5728247812822989,3.8120454918056756,False
2004-02-14 17:12:39,0.611059042759907,3.8120454918056756,False
2004-02-14 17:22:39,1.0899164450007444,3.8120454918056756,False
2004-02-14 17:32:39,1.4936819568383952,3.8120454918056756,False
2004-02-14 17:42:39,1.3425449144758743,3.8120454918056756,False
2004-02-14 17:52:39,3.0923902519845945,3.8120454918056756,False
2004-02-14 18:02:39,2.7495214871667732,3.8120454918056756,False
2004-02-14 18:12:39,2.0615817570635895,3.8120454918056756,False
2004-02-14 18:22:39,1.3404682663043586,3.8120454918056756,False
2004-02-14 18:32:39,2.5032850957900243,3.8120454918056756,False
2004-02-14 18:42:39,1.0531764321945523,3.8120454918056756,False
2004-02-14 18:52:39,1.6043562739018309,3.8120454918056756,False
2004-02-14 19:02:39,0.4813458039103367,3.8120454918056756,False
2004-02-14 19:12:39,2.497866571356912,3.8120454918056756,False
2004-02-14 19:22:39,1.8153318859009002,3.8120454918056756,False
2004-02-14 19:32:39,1.7373610840013916,3.8120454918056756,False
2004-02-14 19:42:39,0.9031530674052746,3.8120454918056756,False
2004-02-14 19:52:39,2.2121776523496797,3.8120454918056756,False
2004-02-14 20:02:39,0.9242457150151938,3.8120454918056756,False
2004-02-14 20:12:39,1.091940068307491,3.8120454918056756,False
2004-02-14 20:22:39,0.9450195253879973,3.8120454918056756,False
2004-02-14 20:32:39,2.111565407829129,3.8120454918056756,False
2004-02-14 20:42:39,2.1685624469651907,3.8120454918056756,False
2004-02-14 20:52:39,3.16236865998006,3.8120454918056756,False
2004-02-14 21:02:39,1.4911460970710442,3.8120454918056756,False
2004-02-14 21:12:39,0.7992842135608903,3.8120454918056756,False
2004-02-14 21:22:39,1.9320955870369647,3.8120454918056756,False
2004-02-14 21:32:39,1.50935683863648,3.8120454918056756,False
2004-02-14 21:42:39,2.863900063514492,3.8120454918056756,False
2004-02-14 21:52:39,0.3402225683457017,3.8120454918056756,False
2004-02-14 22:02:39,1.0663212119066217,3.8120454918056756,False
2004-02-14 22:12:39,1.6325751025246829,3.8120454918056756,False
2004-02-14 22:22:39,1.520466668270636,3.8120454918056756,False
2004-02-14 22:32:39,1.6022315204711162,3.8120454918056756,False
2004-02-14 22:42:39,3.159758079607563,3.8120454918056756,False
2004-02-14 22:52:39,1.7306517149089533,3.8120454918056756,False
2004-02-14 23:02:39,1.322439662525153,3.8120454918056756,False
2004-02-14 23:12:39,1.1393725474442242,3.8120454918056756,False
2004-02-14 23:22:39,1.2004431821404669,3.8120454918056756,False
2004-02-14 23:32:39,1.6374762574489654,3.8120454918056756,False
2004-02-14 23:42:39,0.3473062726683007,3.8120454918056756,False
2004-02-14 23:52:39,2.0792383119016837,3.8120454918056756,False
2004-02-15 00:02:39,1.1353912095457084,3.8120454918056756,False
2004-02-15 00:12:39,2.1400123059441047,3.8120454918056756,False
2004-02-15 00:22:39,3.5430538136184064,3.8120454918056756,False
2004-02-15 00:32:39,2.259913868024417,3.8120454918056756,False
2004-02-15 00:42:39,1.2872872176984642,3.8120454918056756,False
2004-02-15 00:52:39,1.2589329922639076,3.8120454918056756,False
2004-02-15 01:02:39,1.3681778324478315,3.8120454918056756,False
2004-02-15 01:12:39,3.175128998142187,3.8120454918056756,False
2004-02-15 01:22:39,2.20155944819958,3.8120454918056756,False
2004-02-15 01:32:39,2.243069271847226,3.8120454918056756,False
2004-02-15 01:42:39,2.3187165734635227,3.8120454918056756,False
2004-02-15 01:52:39,1.2728659453411215,3.8120454918056756,False
2004-02-15 02:02:39,0.23050385144920435,3.8120454918056756,False
2004-02-15 02:12:39,1.3140699233893813,3.8120454918056756,False
2004-02-15 02:22:39,1.6962956147414099,3.8120454918056756,False
2004-02-15 02:32:39,2.612812122677199,3.8120454918056756,False
2004-02-15 02:42:39,1.79109903020899,3.8120454918056756,False
2004-02-15 02:52:39,2.00218446168712,3.8120454918056756,False
2004-02-15 03:02:39,3.1324787958004414,3.8120454918056756,False
2004-02-15 03:12:39,2.3010816910961753,3.8120454918056756,False
2004-02-15 03:22:39,0.8339892095518978,3.8120454918056756,False
2004-02-15 03:32:39,1.6781424612390408,3.8120454918056756,False
2004-02-15 03:42:39,1.2310152841463329,3.8120454918056756,False
2004-02-15 03:52:39,0.9080223998930171,3.8120454918056756,False
2004-02-15 04:02:39,0.8771876923642488,3.8120454918056756,False
2004-02-15 04:12:39,0.6355715377313949,3.8120454918056756,False
2004-02-15 04:22:39,1.6518590534780038,3.8120454918056756,False
2004-02-15 04:32:39,1.388024729352416,3.8120454918056756,False
2004-02-15 04:42:39,1.049751060980096,3.8120454918056756,False
2004-02-15 04:52:39,3.7065733781201557,3.8120454918056756,False
2004-02-15 05:02:39,1.0145036898309079,3.8120454918056756,False
2004-02-15 05:12:39,1.2865979582576492,3.8120454918056756,False
2004-02-15 05:22:39,2.9417966135994145,3.8120454918056756,False
2004-02-15 05:32:39,1.7326695454817413,3.8120454918056756,False
2004-02-15 05:42:39,4.17794357506858,3.8120454918056756,True
2004-02-15 05:52:39,2.354494244725321,3.8120454918056756,False
2004-02-15 06:02:39,1.8869924927262531,3.8120454918056756,False
2004-02-15 06:12:39,1.980369908772765,3.8120454918056756,False
2004-02-15 06:22:39,2.5994898716514885,3.8120454918056756,False
2004-02-15 06:32:39,1.9008695443312238,3.8120454918056756,False
2004-02-15 06:42:39,2.454632117091783,3.8120454918056756,False
2004-02-15 06:52:39,1.762304392573461,3.8120454918056756,False
2004-02-15 07:02:39,1.8614962258842997,3.8120454918056756,False
2004-02-15 07:12:39,1.98461870823185,3.8120454918056756,False
2004-02-15 07:22:39,2.81617384892778,3.8120454918056756,False
2004-02-15 07:32:39,1.325213068686882,3.8120454918056756,False
2004-02-15 07:42:39,1.3471411621581966,3.8120454918056756,False
2004-02-15 07:52:39,1.856110601286609,3.8120454918056756,False
2004-02-15 08:02:39,1.5224061509538507,3.8120454918056756,False
2004-02-15 08:12:39,1.9227838615460513,3.8120454918056756,False
2004-02-15 08:22:39,2.708810518288048,3.8120454918056756,False
2004-02-15 08:32:39,1.7080051414526718,3.8120454918056756,False
2004-02-15 08:42:39,0.928129579863185,3.8120454918056756,False
2004-02-15 08:52:39,1.51080965152498,3.8120454918056756,False
2004-02-15 09:02:39,1.0823297643521406,3.8120454918056756,False
2004-02-15 09:12:39,2.138317653707657,3.8120454918056756,False
2004-02-15 09:22:39,1.0664818911163483,3.8120454918056756,False
2004-02-15 09:32:39,1.8518466125226023,3.8120454918056756,False
